normalized_name,metabolite_name,hmdb_id,pubchem_cid,chebi_id,kegg_id,plasma_benchmark,nist_srm1950,hmdb_biofluid,serum_evidence,endogenous_hint,lipid_class,ghosh_2024_plasma,ghosh_2024_all5_cohorts,ghosh_2024_core_50pct,serum_metabolome,srm1950_db,source_count,evidence_tier
n-desmethyladinazolam,N-Desmethyladinazolam,HMDB0255121,119094,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylalmotriptan,N-desmethylalmotriptan,HMDB0061011,71315712,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylaminopyrine,N-Desmethylaminopyrine,HMDB0013839,10618,73261,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylatomoxetine,N-Desmethylatomoxetine,HMDB0255122,184064,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylcarboxy terbinafine,N-Desmethylcarboxy Terbinafine,HMDB0255123,188544,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylcitalopram,N-Desmethylcitalopram,HMDB0014021,162180,,C16608,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylclarithromycin,N-desmethylclarithromycin,HMDB0061020,131770004,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyldiltiazem,N-Desmethyldiltiazem,HMDB0061023,131770006,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyldiphenhydramine,N-Desmethyldiphenhydramine,HMDB0060535,40791,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyldoxepin,N-Desmethyldoxepin,HMDB0060840,5353833,142339,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyleletriptan,N-Desmethyleletriptan,HMDB0013919,22873800,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylimatinib,N-desmethylimatinib,HMDB0013862,9869737,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyllevomepromazine,N-Desmethyllevomepromazine,HMDB0255124,10335813,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylmirtazapine,N-desmethylmirtazapine,HMDB0060956,10467350,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylpromazine,N-Desmethylpromazine,HMDB0013939,28315,157527,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylritonavir,N-Desmethylritonavir,HMDB0060896,44334979,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylrosiglitazone,N-desmethylrosiglitazone,HMDB0060980,12000328,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylrosuvastatin,N-Desmethylrosuvastatin,HMDB0060942,9956224,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyltamoxifen,N-Desmethyltamoxifen,HMDB0013866,6378383,80554,C16546,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylterbinafine,N-Desmethylterbinafine,HMDB0060891,6443233,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyltoremifene,N-desmethyltoremifene,HMDB0061051,3035212,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyltramadol,N-Desmethyltramadol,HMDB0061007,12149038,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyltrimebutine,N-Desmethyltrimebutine,HMDB0255125,134748,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyltrimeprazine,N-Desmethyltrimeprazine,HMDB0251054,64231231,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylvenlafaxine,N-Desmethylvenlafaxine,HMDB0013892,3501942,83525,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethylzopiclone,N-Desmethylzopiclone,HMDB0060541,162892,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-despropyl ropinirole,N-despropyl ropinirole,HMDB0060625,10398490,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-despropyl-rotigotine,N-Despropyl-rotigotine,HMDB0060841,15107528,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-despyridinyl rosiglitazone,N-Despyridinyl rosiglitazone,HMDB0060842,10356320,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desthienylethyl-rotigotine,N-Desthienylethyl-rotigotine,HMDB0060843,10375676,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-di-demethyl roxithromycin,N-di-Demethyl roxithromycin,HMDB0060612,131769919,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-didesmethyl-tamoxifen,N-Didesmethyl-tamoxifen,HMDB0061086,3036172,80556,C16548,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-diethyl-m-toluamide,n-diethyl-m-toluamide,HMDB0255127,129699909,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-docosahexaenoylethanolamine,n-docosahexaenoylethanolamine,HMDB0255128,54451837,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-dodecyl-n,n-dimethyl-3-ammonio-1-propanesulfonate","N-Dodecyl-N,N-dimethyl-3-ammonio-1-propanesulfonate",HMDB0244657,84703,75303,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-dodecylsarcosinate,N-Dodecylsarcosinate,HMDB0255129,61426,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethyl phenazine,N-ethyl phenazine,HMDB0255130,15309770,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-n-(2-hydroxyethyl)octane-1-sulfonamide","N-Ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-(2-hydroxyethyl)octane-1-sulfonamide",HMDB0244755,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-ethyl-2-(4-fluorophenyl)-1,3-benzoxazol-5-amine","N-ethyl-2-(4-fluorophenyl)-1,3-benzoxazol-5-amine",HMDB0255131,131567,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethyl-7h-purine-6-sulfonamide,N-ethyl-7H-purine-6-sulfonamide,HMDB0255132,4043781,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethyl-n'-nitro-n-nitrosoguanidine,N-Ethyl-N'-nitro-N-nitrosoguanidine,HMDB0255134,20238,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethyl-n'-nitrosourea,n-ethyl-n'-nitrosourea,HMDB0255135,23356108,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-ethyl-n-(2-hydroxy-3-sulfopropyl)-3,5-dimethoxyaniline","N-Ethyl-N-(2-hydroxy-3-sulfopropyl)-3,5-dimethoxyaniline",HMDB0250855,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethyl-n-(2-hydroxy-3-sulfopropyl)-3-toluidine,N-Ethyl-N-(2-hydroxy-3-sulfopropyl)-3-toluidine,HMDB0255133,125979,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethyl-n-(2-hydroxyethyl)nitrosamine,N-Ethyl-N-(2-hydroxyethyl)nitrosamine,HMDB0244541,25742,141568,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-ethyl-n-(6,6-dimethyl-2-hepten-4-ynyl)-3-((3,3'-bithiophen-5-yl)methoxy)benzenemethanamine","N-Ethyl-N-(6,6-dimethyl-2-hepten-4-ynyl)-3-((3,3'-bithiophen-5-yl)methoxy)benzenemethanamine",HMDB0255477,188403,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethylglycinexylidide,N-ethylglycinexylidide,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,1,Tier 2_probable_plasma
n-ethylguanidine,N-Ethylguanidine,HMDB0243875,29544,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethylmaleamic acid,N-Ethylmaleamic acid,HMDB0255136,98249,140429,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethylmaleimide,N-ethylmaleimide,HMDB0255137,4362,44485,C02441,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethylmethylamine,N-Ethylmethylamine,HMDB0255138,12219,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethylnorcotinine,N-Ethylnorcotinine,HMDB0255139,3485102,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-ethylretinamide,N-Ethylretinamide,HMDB0252059,4361,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formimidoyl-glutamic acid,n-formimidoyl-glutamic acid,HMDB0255140,909,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formyl-1-hydroxy-13-dihydrodaunomycin,N-Formyl-1-hydroxy-13-dihydrodaunomycin,HMDB0255141,173271,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formyl-dl-methionine,N-Formyl-DL-methionine,HMDB0255142,911,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formyl-dl-phenylalanine,N-Formyl-dl-phenylalanine,HMDB0255143,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formyl-met-leu-phe,N-Formyl-Met-Leu-Phe,HMDB0255144,4364,111167,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formyl-met-leu-phe-lys,N-Formyl-met-leu-phe-lys,HMDB0252432,14631849,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formyl-methionyl-leucyl-phenyl-alanine,n-Formyl-methionyl-leucyl-phenyl-alanine,HMDB0257949,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formyl-nle-leu-phe,N-Formyl-Nle-Leu-Phe,HMDB0247141,4995412,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formyl-nle-leu-phe-nle-tyr-lys,N-Formyl-nle-leu-phe-nle-tyr-lys,HMDB0247317,4608330,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formylanthranilic acid,N-formylanthranilic acid,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-formylglycine,N-Formylglycine,HMDB0255145,,21717,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formylmethionine,N-formylmethionine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-formylmethionyl-methionyl-phenylalanine,N-Formylmethionyl-methionyl-phenylalanine,HMDB0252433,3564543,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-formylphenylalanine,N-formylphenylalanine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-gamma-glutamylcysteine ethyl ester,N-gamma-Glutamylcysteine ethyl ester,HMDB0252615,9925620,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-gamma-glutamylglutamine,N-gamma-Glutamylglutamine,HMDB0029147,21122973,,,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 2_probable_plasma
"n-geranyl-n'-(2-adamantyl)ethane-1,2-diamine","N-Geranyl-N'-(2-adamantyl)ethane-1,2-diamine",HMDB0258447,6320423,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hbgd,N-Hbgd,HMDB0255146,14718241,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-heptafluorobutyrylimidazole,n-Heptafluorobutyrylimidazole,HMDB0255147,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-heptafluorobutyrylproline,N-Heptafluorobutyrylproline,HMDB0255148,14275155,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-heptanoylglycine,N-Heptanoylglycine,HMDB0013010,10932172,74433,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-hexadecyl-n,n-dimethyl-3-ammonio-1-propanesulfonate","N-Hexadecyl-N,N-dimethyl-3-ammonio-1-propanesulfonate",HMDB0245635,92176,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-hexamethylene n',n''-diethylene thiophosphoramide","N-Hexamethylene N',N''-diethylene thiophosphoramide",HMDB0259536,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hexanoylsphingosine,N-Hexanoylsphingosine,HMDB0249517,375405,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxy phip,N-Hydroxy phip,HMDB0255150,104954,133920,C20286,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxy-2(r)-[[(4-methoxyphenyl)sulfonyl](3-picolyl)amino]-3-methylbutanamide hydrochloride,N-Hydroxy-2(R)-[[(4-methoxyphenyl)sulfonyl](3-picolyl)amino]-3-methylbutanamide hydrochloride,HMDB0249875,4626827,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxy-2-(n-isopropoxybiphenyl-4-ylsulfonamido)acetamide,N-Hydroxy-2-(N-isopropoxybiphenyl-4-ylsulfonamido)acetamide,HMDB0248614,10044321,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxy-2-acetamidofluorene,N-Hydroxy-2-acetamidofluorene,HMDB0255151,,17931,C03954,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxy-3-[4-[[2-(2-methyl-1h-indol-3-yl)ethylamino]methyl]phenyl]-2-propenamide,N-Hydroxy-3-[4-[[2-(2-methyl-1H-indol-3-yl)ethylamino]methyl]phenyl]-2-propenamide,HMDB0248077,57519507,93774,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxy-l-proline,N-Hydroxy-L-proline,HMDB0243901,269023,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxy-l-tryptophan,N-hydroxy-L-tryptophan,HMDB0255152,14828957,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxy-n'-(4-butyl-2-methylphenyl)formamidine,N-Hydroxy-N'-(4-butyl-2-methylphenyl)formamidine,HMDB0246170,2727594,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxy-n'-(4-hydroxy-4-pyridin-3-ylbutyl)methanimidamide,N-Hydroxy-N'-(4-hydroxy-4-pyridin-3-ylbutyl)methanimidamide,HMDB0260419,90974837,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxybenzamide,N-Hydroxybenzamide,HMDB0255153,10313,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxyl-tryptamine,N-hydroxyl-tryptamine,HMDB0255154,13571630,80959,C17203,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxylorcaserin,N-Hydroxylorcaserin,HMDB0060844,129011985,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxymethyl-n-methylformamide,N-Hydroxymethyl-N-methylformamide,HMDB0255155,107853,5593,C11488,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxymexiletine glucuronide,N-Hydroxymexiletine glucuronide,HMDB0255156,53463849,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxynorcocaine,N-Hydroxynorcocaine,HMDB0255157,11722631,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxyphenetidine,N-Hydroxyphenetidine,HMDB0255158,108115,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxysuccinimide,N-Hydroxysuccinimide,HMDB0255159,80170,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-hydroxysuccinimidyl-4-azidobenzoate,N-Hydroxysuccinimidyl-4-azidobenzoate,HMDB0255160,122153,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-iminoethyl-l-ornithine,n-iminoethyl-l-ornithine,HMDB0255161,21954793,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-iodo-n-[2-(5-methoxy-1h-indol-3-yl)ethyl]acetamide,N-Iodo-N-[2-(5-methoxy-1H-indol-3-yl)ethyl]acetamide,HMDB0258021,21661248,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-isobutyryl-l-cysteine,N-Isobutyryl-L-cysteine,HMDB0255162,3414365,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-isopropylacrylamide,N-ISOPROPYLACRYLAMIDE,HMDB0255163,16637,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-isopropylaniline,N-ISOPROPYLANILINE,HMDB0255164,13032,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-isopropylterephthalamic acid,N-isopropylterephthalamic acid,HMDB0060608,69903,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-lactoyl-tryptophan,N-lactoyl-Tryptophan,HMDB0062178,131770415,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-lactoyl-tyrosine,N-lactoyl-Tyrosine,HMDB0062177,57329379,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-lactoylleucine,N-Lactoylleucine,HMDB0062176,57329455,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-lactoylphenylalanine,N-Lactoylphenylalanine,HMDB0062175,11075454,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-lauroylsarcosine,N-LAUROYLSARCOSINE,HMDB0255165,7348,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-methacryloyl-l-glutamic acid,N-Methacryloyl-L-glutamic acid,HMDB0255166,22244854,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-methacryloyl-l-histidine methyl ester,n-methacryloyl-l-histidine methyl ester,HMDB0255167,86021246,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-methoxy-3-(3,5-di-tert-butyl-4-hydroxybenzylidene)-2-pyrrolidone","N-Methoxy-3-(3,5-di-tert-butyl-4-hydroxybenzylidene)-2-pyrrolidone",HMDB0260323,119572,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-methoxysuccinyl-ala-ala-pro-val,N-Methoxysuccinyl-Ala-Ala-Pro-Val,HMDB0255168,4252643,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-methyl-1-(3,4-methylenedioxyphenyl)-2-butanamine","N-Methyl-1-(3,4-methylenedioxyphenyl)-2-butanamine",HMDB0254357,124844,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-methyl-1-[3-[[(2r)-1-methylpyrrolidin-2-yl]methyl]-1h-indol-5-yl]methanesulfonamide,N-Methyl-1-[3-[[(2R)-1-methylpyrrolidin-2-yl]methyl]-1H-indol-5-yl]methanesulfonamide,HMDB0250508,18423663,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
